Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2017/2018;"Esbjerg";Rådyr;Råbuk;2+ år;Han;117;40;12;5;7;2;3
2017/2018;"Esbjerg";Rådyr;Råbuk;1 år;Han;23;9;9;1;0;2;3
2017/2018;"Esbjerg";Rådyr;Råbuk;;Han;67;29;10;3;6;4;2
2017/2018;"Esbjerg";Rådyr;Rå;2+ år;Hun;0;0;0;16;16;17;14
2017/2018;"Esbjerg";Rådyr;Rå;1 år;Hun;0;0;0;4;10;6;4
2017/2018;"Esbjerg";Rådyr;Rå;;Hun;0;2;0;9;14;18;18
2017/2018;"Esbjerg";Rådyr;Lam;Under 1 år;Han;0;0;0;11;11;9;7
2017/2018;"Esbjerg";Rådyr;Lam;Under 1 år;Hun;0;0;0;10;12;19;14
2017/2018;"Esbjerg";Rådyr;Lam;Under 1 år;;1;1;0;17;29;13;10